stock_item_name,stock_item_code,check
피씨엘,241820,1
에이스토리,241840,1
나무기술,242040,1
휴온스,243070,1
신흥에스이씨,243840,1
올리패스,244460,1
EDGC,245620,1
TS인베스트먼트,246690,1
티앤알바이오팹,246710,1
아스타,246720,1
이노테라피,246960,1
에코프로비엠,247540,1
나노씨엠에스,247660,1
보라티알,250000,1
모비스,250060,1
예선테크,250930,1
와이엠티,251370,1
브이원텍,251630,1
펌텍코리아,251970,1
세화피앤씨,252500,1
샘씨엔에스,252990,1
스튜디오드래곤,253450,1
네오셈,253590,1
수젠텍,253840,1
자비스,254120,1
SG,255220,1
야스,255440,1
한독크린텍,256150,1
포인트엔지니어링,256630,1
한국비엔씨,256840,1
케이피에스,256940,1
명성티엔에스,257370,1
실리콘투,257720,1
이더블유케이,258610,1
소프트캠프,258790,1
세종메디칼,258830,1
엠플러스,259630,1
알리코제약,260660,1
씨티케이,260930,1
에스앤디,260970,1
덴티스,261200,1
차백신연구소,261780,1
에이프로,262260,1
아이퀘스트,262840,1
디케이앤디,263020,1
유틸렉스,263050,1
샘코,263540,1
덕우전자,263600,1
디알젬,263690,1
케어랩스,263700,1
디앤씨미디어,263720,1
펄어비스,263750,1
유에스티,263770,1
데이타솔루션,263800,1
상신전자,263810,1
지니언스,263860,1
휴온스블러썸,263920,1
유비쿼스,264450,1
씨앤지하이테크,264660,1
이랜시스,264850,1
AP시스템,265520,1
영화테크,265560,1
엔에프씨,265740,1
나인테크,267320,1
배럴,267790,1
매일유업,267980,1
셀리버리,268600,1
시스웍,269620,1
지엔원에너지,270520,1
에브리봇,270660,1
뉴트리,270870,1
케이엔제이,272110,1
이녹스첨단소재,272290,1
와이즈버즈,273060,1
와이엠텍,273640,1
켄코아에어로스페이스,274090,1
에스에스알,275630,1
제주맥주,276730,1
린드먼아시아,277070,1
인산가,277410,1
레인보우로보틱스,277810,1
티에스아이,277880,1
천보,278280,1
노터스,278650,1
미디어젠,279600,1
레이크머티리얼즈,281740,1
코윈테크,282880,1
카이노스메드,284620,1
노바텍,285490,1
나노브릭,286750,1
제이시스메디칼,287410,1
브릿지바이오테라퓨틱스,288330,1
에스퓨얼셀,288620,1
아이스크림에듀,289010,1
SV인베스트먼트,289080,1
자이언트스텝,289220,1
대유에이피,290120,1
휴네시온,290270,1
대유,290380,1
코리아센터,290510,1
신도기연,290520,1
디케이티,290550,1
엘앤씨바이오,290650,1
네오펙트,290660,1
대보마그네틱,290670,1
소룩스,290690,1
푸드나무,290720,1
액트로,290740,1
엔피,291230,1
압타머사이언스,291650,1
카카오게임즈,293490,1
나우IB,293580,1
압타바이오,293780,1
이오플로우,294090,1
레몬,294140,1
쿠콘,294570,1
서남,294630,1
씨에스베어링,297090,1
알로이스,297570,1
HB솔루션,297890,1
에스씨엠생명과학,298060,1
에이비엘바이오,298380,1
더네이쳐홀딩스,298540,1
하나기술,299030,1
더블유에스아이,299170,1
셀리드,299660,1
위지윅스튜디오,299900,1
베스파,299910,1
플리토,300080,1
라온피플,300120,1
바이브컴퍼니,301300,1
이노메트리,302430,1
리메드,302550,1
지니틱스,303030,1
이노뎁,303530,1
솔트룩스,304100,1
피플바이오,304840,1
마이크로디지탈,305090,1
에스제이그룹,306040,1
네온테크,306620,1
아이엘사이언스,307180,1
원바이오젠,307280,1
국전약품,307750,1
상상인이안1호스팩,307870,1
컴퍼니케이,307930,1
바이젠셀,308080,1
까스텔바작,308100,1
오하임아이엔티,309930,1
애니플러스,310200,1
한국제8호스팩,310870,1
네오크레마,311390,1
천랩,311690,1
에이에프더블류,312610,1
유안타제4호스팩,313750,1
윌링스,313760,1
지놈앤컴퍼니,314130,1
바이오다인,314930,1
딥노이드,315640,1
케이비17호스팩,317030,1
라닉스,317120,1
TS트릴리온,317240,1
한화에스비아이스팩,317320,1
덕산테코피아,317330,1
캐리소프트,317530,1
퀀타매트릭스,317690,1
슈프리마아이디,317770,1
에스피시스템스,317830,1
대모,317850,1
엔바이오니아,317870,1
한국바이오젠,318000,1
팜스빌,318010,1
포인트모바일,318020,1
비비씨,318410,1
현대무벡스,319400,1
피에스케이,319660,1
윈텍,320000,1
프로이천,321260,1
티움바이오,321550,1
와이더플래닛,321820,1
티라유텍,322180,1
오로스테크놀로지,322310,1
제이엘케이,322510,1
코퍼스코리아,322780,1
이베스트이안스팩1호,323210,1
엠에프엠코리아,323230,1
신영스팩5호,323280,1
케이비제18호스팩,323940,1
박셀바이오,323990,1
RF머트리얼즈,327260,1
미래에셋대우스팩3호,328380,1
상상인이안제2호스팩,329560,1
위더스제약,330350,1
네패스아크,330860,1
케이비제19호스팩,330990,1
포커스에이치엔에스,331380,1
교보9호스팩,331520,1
셀레믹스,331920,1
대신밸런스제7호스팩,332290,1
아이디피,332370,1
와이팜,332570,1
하나금융14호스팩,332710,1
신한제6호스팩,333050,1
일승,333430,1
엔시스,333620,1
프레스티지바이오로직스,334970,1
프리시젼바이오,335810,1
IBKS제12호스팩,335870,1
비올,335890,1
유안타제5호스팩,336060,1
대신밸런스제8호스팩,336570,1
SK5호스팩,337450,1
브랜드엑스코퍼레이션,337930,1
뷰노,338220,1
아이비김영,339950,1
하이제5호스팩,340120,1
SK6호스팩,340350,1
다보링크,340360,1
한화플러스제1호스팩,340440,1
티앤엘,340570,1
유일에너테크,340930,1
하나금융15호스팩,341160,1
케이비제20호스팩,342550,1
하나금융16호스팩,343510,1
신영스팩6호,344050,1
센코,347000,1
케이프이에스제4호,347140,1
라이프시맨틱스,347700,1
피엔케이피부임상연구센타,347740,1
핌스,347770,1
알체라,347860,1
엠투아이,347890,1
모비릭스,348030,1
고바이오랩,348150,1
넥스틴,348210,1
위드텍,348350,1
엔켐,348370,1
이베스트스팩5호,349720,1
IBKS제14호스팩,351320,1
이삭엔지니어링,351330,1
IBKS제13호스팩,351340,1
씨앤씨인터내셔널,352480,1
씨앤투스성진,352700,1
클리노믹스,352770,1
오비고,352910,1
인바이오,352940,1
에이치엠씨제5호스팩,353060,1
에이치엠씨제4호스팩,353070,1
휴럼,353190,1
미래에셋대우스팩 5호,353490,1
이지바이오,353810,1
엔젠바이오,354200,1
교보10호스팩,355150,1
티엘비,356860,1
싸이버원,356890,1
에이치피오,357230,1
석경에이티,357550,1
아모센스,357580,1
솔브레인,357780,1
엔에이치스팩17호,359090,1
제노코,361390,1
삼영에스앤씨,361670,1
진시스템,363250,1
하나금융17호스팩,363260,1
큐라클,365270,1
엔에이치스팩18호,365590,1
신한제7호스팩,366330,1
플래티어,367000,1
DB금융스팩8호,367340,1
DB금융스팩9호,367360,1
유안타제7호스팩,367460,1
유안타제8호스팩,367480,1
한국9호스팩,368770,1
대신밸런스제9호스팩,369370,1
하나머스트7호스팩,372290,1
IBKS제15호스팩,373200,1
유진스팩6호,373340,1
엘비루셈,376190,1
씨유테크,376290,1
원티드랩,376980,1
맥스트,377030,1
프롬바이오,377220,1
하이제6호스팩,377400,1
리파인,377450,1
삼성스팩4호,377630,1
삼성머스트스팩5호,380320,1
지아이텍,382480,1
지앤비에스엔지니어링,382800,1
원준,382840,1
에코프로에이치엔,383310,1
한화플러스제2호스팩,386580,1
대신밸런스제10호스팩,387310,1
하나금융19호스팩,388220,1
IBKS제16호스팩,388790,1
유진스팩7호,388800,1
엔에이치스팩20호,391060,1
엔에이치스팩21호,391710,1
신한제8호스팩,393360,1
미투젠,950190,1
SBI핀테크솔루션즈,950110,1
JTC,950170,1
SNK,950180,1
엑세스바이오,950130,1
잉글우드랩,950140,1
코오롱티슈진,950160,1
네오이뮨텍(Reg.S),950220,1
소마젠,950200,1
골든센츄리,900280,1
씨케이에이치,900120,1
크리스탈신소재,900250,1
글로벌에스엠,900070,1
애머릿지,900100,1
