stock_item_name,stock_item_code,check
KINDEX 러시아MSCI(합성),265690,1
KBSTAR 고배당,266160,1
KODEX 미디어&엔터테인먼트,266360,1
KODEX IT,266370,1
KODEX 경기소비재,266390,1
KODEX 필수소비재,266410,1
KODEX 헬스케어,266420,1
ARIRANG 중형주저변동50,266550,1
현대중공업지주,267250,1
현대일렉트릭,267260,1
현대건설기계,267270,1
경동도시가스,267290,1
KBSTAR 미국장기국채선물(H),267440,1
KBSTAR 미국장기국채선물인버스(H),267450,1
KBSTAR 미국장기국채선물레버리지(합성 H),267490,1
KBSTAR 미국장기국채선물인버스2X(합성 H),267500,1
TIGER 200선물레버리지,267770,1
아시아나IDT,267850,1
미원에스씨,268280,1
TIGER S&P글로벌인프라(합성),269370,1
KODEX S&P글로벌인프라(합성),269420,1
ARIRANG S&P글로벌인프라,269530,1
ARIRANG 미국S&P500(H),269540,1
KBSTAR KQ고배당,270800,1
KBSTAR 코스닥150,270810,1
KODEX WTI원유선물인버스(H),271050,1
KODEX 3대농산물선물(H),271060,1
오리온,271560,1
일진하이솔루스,271940,1
제일약품,271980,1
한화시스템,272210,1
KINDEX 스마트모멘텀,272220,1
KINDEX 스마트밸류,272230,1
진에어,272450,1
삼양패키징,272550,1
KBSTAR 단기국공채액티브,272560,1
KBSTAR 중장기국공채액티브,272570,1
TIGER 단기채권액티브,272580,1
KINDEX 중장기국공채액티브,272910,1
KODEX 종합채권(AA-이상)액티브,273130,1
KODEX 단기변동금리부채권액티브,273140,1
KODEX MSCI모멘텀,275280,1
KODEX MSCI밸류,275290,1
KODEX MSCI퀄리티,275300,1
KBSTAR 코스닥150선물인버스,275750,1
TIGER 글로벌4차산업혁신기술(합성 H),275980,1
TIGER 글로벌자원생산기업(합성 H),276000,1
KBSTAR 글로벌4차산업IT(합성 H),276650,1
KODEX 미국S&P고배당커버드콜(합성 H),276970,1
KODEX 글로벌4차산업로보틱스(합성),276990,1
KINDEX S&P아시아TOP50,277540,1
TIGER 코스피,277630,1
TIGER 코스피대형주,277640,1
TIGER 코스피중형주,277650,1
KBSTAR 코스닥150선물레버리지,278240,1
ARIRANG ESG우수기업,278420,1
KODEX 200TR,278530,1
KODEX MSCI Korea TR,278540,1
ARIRANG 단기채권액티브,278620,1
KODEX 고배당,279530,1
KODEX 최소변동성,279540,1
KINDEX 미국IT인터넷S&P(합성 H),280320,1
롯데제과,280360,1
ARIRANG 주도업종,280920,1
KODEX 미국러셀2000(H),280930,1
KODEX 골드선물인버스(H),280940,1
케이씨텍,281820,1
KBSTAR 중소형고배당,281990,1
KBSTAR 국고채3년선물인버스,282000,1
BGF리테일,282330,1
동아타이어,282690,1
KODEX 차이나CSI300,283580,1
KODEX 200미국채혼합,284430,1
쿠쿠홈시스,284740,1
KBSTAR 200금융,284980,1
KBSTAR 200에너지화학,284990,1
KBSTAR 200IT,285000,1
KBSTAR 200중공업,285010,1
KBSTAR 200철강소재,285020,1
SK케미칼,285130,1
SK케미칼우,28513K,1
FOCUS ESG리더스,285690,1
롯데정보통신,286940,1
ARIRANG 미국나스닥기술주,287180,1
KBSTAR 200건설,287300,1
KBSTAR 200경기소비재,287310,1
KBSTAR 200산업재,287320,1
KBSTAR 200생활소비재,287330,1
KODEX MSCI KOREA ESG유니버설,289040,1
TIGER MSCI KOREA ESG유니버설,289250,1
TIGER MSCI KOREA ESG리더스,289260,1
TIGER 200커버드콜ATM,289480,1
ARIRANG 국채선물10년,289670,1
KBSTAR 200고배당커버드콜ATM,290080,1
KBSTAR ESG사회책임투자,290130,1
KINDEX 멕시코MSCI(합성),291130,1
KOSEF 코스닥150선물인버스,291620,1
KOSEF 코스닥150선물레버리지,291630,1
KBSTAR 차이나H선물인버스(H),291680,1
KODEX MSCI EM선물(H),291890,1
KBSTAR KRX300,292050,1
TIGER TOP10,292150,1
TIGER KRX300,292160,1
KODEX KRX300,292190,1
마이티 200커버드콜ATM레버리지,292340,1
SOL KRX300,292500,1
TIGER 일본엔선물,292560,1
FOCUS KRX300,292730,1
ARIRANG KRX300,292750,1
KODEX 국채선물3년인버스,292770,1
HANARO 200,293180,1
하나제약,293480,1
신한알파리츠,293940,1
KOSEF 200TR,294400,1
HDC현대산업개발,294870,1
KBSTAR 국채선물10년,295000,1
KBSTAR 국채선물10년인버스,295020,1
SOL 200TR,295040,1
ARIRANG 200동일가중,295820,1
효성화학,298000,1
효성티앤씨,298020,1
효성중공업,298040,1
효성첨단소재,298050,1
ARIRANG 국채선물3년,298340,1
에어부산,298690,1
KODEX 한국대만IT프리미어,298770,1
KINDEX 국채선물10년인버스,299070,1
KINDEX 국채선물3년인버스,299080,1
TIGER K게임,300610,1
KBSTAR 게임테마,300640,1
한일시멘트,300720,1
KODEX 게임산업,300950,1
ARIRANG 코스닥150,301400,1
ARIRANG 코스닥150선물인버스,301410,1
ARIRANG 코스피중형주,301440,1
TIGER 국채선물3년인버스,302170,1
TIGER 국채선물10년인버스,302180,1
TIGER 중장기국채,302190,1
SK바이오사이언스,302440,1
KBSTAR 코스피,302450,1
KODEX 미국채울트라30년선물(H),304660,1
KODEX 미국채울트라30년선물인버스(H),304670,1
HANARO KRX300,304760,1
HANARO 코스닥150,304770,1
HANARO 200선물레버리지,304780,1
KODEX 미국나스닥100선물(H),304940,1
KINDEX 코스피,305050,1
TIGER 미국채10년선물,305080,1
TIGER 2차전지테마,305540,1
KODEX 2차전지산업,305720,1
세아제강,306200,1
HANARO 200선물인버스,306520,1
HANARO 코스닥150선물레버리지,306530,1
KODEX KRX300레버리지,306950,1
KBSTAR KRX300레버리지,307010,1
TIGER 의료기기,307510,1
TIGER 지주회사,307520,1
현대오토에버,307950,1
센트랄모텍,308170,1
KODEX 미국채10년선물,308620,1
ARIRANG KRX300헬스케어,309210,1
KINDEX 미국WideMoat가치주,309230,1
KBSTAR 중국MSCI China(H),310080,1
TIGER 200TR,310960,1
TIGER MSCI Korea TR,310970,1
KODEX 미국FANG플러스(H),314250,1
HANARO 농업융복합산업,314700,1
TIGER 200커뮤니케이션서비스,315270,1
KBSTAR 200커뮤니케이션서비스,315480,1
KODEX Top5PlusTR,315930,1
KBSTAR 대형고배당10TR,315960,1
우리금융지주,316140,1
KINDEX 싱가포르리츠,316300,1
KOSEF 코스닥150,316670,1
자이에스앤디,317400,1
TIGER 골드선물(H),319640,1
KBSTAR KRX300미국달러선물혼합,319870,1
KODEX 멀티에셋하이인컴(H),321410,0
현대에너지솔루션,322000,0
KINDEX 스마트퀄리티,322120,0
KINDEX 스마트로우볼,322130,0
KINDEX 스마트하이베타,322150,0
HANARO e커머스,322400,0
HANARO 고배당,322410,0
카카오뱅크,323410,0
KODEX Fn성장,325010,0
KODEX 배당가치,325020,0
SK바이오팜,326030,0
KBSTAR 내수주플러스,326230,0
KBSTAR IT플러스,326240,0
ARIRANG 코스피TR,328370,0
현대중공업,329180,0
TIGER 부동산인프라고배당,329200,0
KODEX TRF3070,329650,0
KODEX TRF5050,329660,0
KODEX TRF7030,329670,0
TIGER 미국달러단기채권액티브,329750,0
롯데리츠,330590,0
KOSEF Fn중소형,331910,0
KINDEX 200TR,332500,0
ARIRANG 미국단기우량회사채,332610,0
ARIRANG 미국장기우량회사채,332620,0
HANARO 200TR,332930,0
HANARO MSCI Korea TR,332940,0
ARIRANG KS로우볼가중TR,333940,0
ARIRANG KS로우사이즈가중TR,333950,0
ARIRANG KS모멘텀가중TR,333960,0
ARIRANG KS밸류가중TR,333970,0
ARIRANG KS퀄리티가중TR,333980,0
KBSTAR 팔라듐선물(H),334690,0
KBSTAR 팔라듐선물인버스(H),334700,0
이지스밸류리츠,334890,0
KBSTAR 금융채액티브,336160,0
두산퓨얼셀,336260,0
두산퓨얼셀1우,33626K,0
두산퓨얼셀2우B,33626L,0
솔루스첨단소재,336370,0
솔루스첨단소재1우,33637K,0
솔루스첨단소재2우B,33637L,0
KODEX Fn멀티팩터,337120,0
KODEX 코스피대형주,337140,0
KODEX 200exTOP,337150,0
KODEX 200ESG,337160,0
NH프라임리츠,338100,0
교촌에프앤비,339770,0
TIGER KIS부동산인프라채권TR,341850,0
KINDEX 모닝스타싱가포르리츠채권혼합,342140,0
KBSTAR KRX국채선물3년10년스티프너,342500,0
KBSTAR KRX국채선물3년10년스티프너2X,342600,0
KBSTAR KRX국채선물3년10년플래트너,342610,0
KBSTAR KRX국채선물3년10년플래트너2X,342620,0
KCC글라스,344820,0
HANARO KAP초장기국고채,346000,0
제이알글로벌리츠,348950,0
이지스레지던스리츠,350520,0
KODEX TSE일본리츠(H),352540,0
KODEX 다우존스미국리츠(H),352560,0
하이브,352820,0
대덕전자,353200,0
대덕전자1우,35320K,0
KBSTAR 미국고정배당우선증권ICE TR,354240,0
HANARO 글로벌럭셔리S&P(합성),354350,0
KINDEX 코스닥150,354500,0
KINDEX KIS종합채권(AA-이상)액티브,356540,0
코람코에너지리츠,357120,0
미래에셋맵스리츠,357250,0
TIGER CD금리투자KIS(합성),357870,0
KODEX 코스피TR,359210,0
KODEX 200롱코스닥150숏선물,360140,0
KODEX 코스닥150롱코스피200숏선물,360150,0
KINDEX 미국S&P500,360200,0
TIGER 미국S&P500,360750,0
KBSTAR 200TR,361580,0
KBSTAR 코스피ex200,361590,0
SK아이이테크놀로지,361610,0
티와이홀딩스,363280,0
티와이홀딩스우,36328K,0
SOL KIS단기통안채,363510,0
KODEX 장기종합채권(AA-이상)액티브KAP,363570,0
KODEX 200IT TR,363580,0
KODEX 혁신기술테마액티브,364690,0
TIGER KRX BBIG K-뉴딜,364960,0
TIGER KRX바이오K-뉴딜,364970,0
TIGER KRX2차전지K-뉴딜,364980,0
TIGER KRX게임K-뉴딜,364990,0
TIGER KRX인터넷K-뉴딜,365000,0
TIGER AI코리아그로스액티브,365040,0
ESR켄달스퀘어리츠,365550,0
KINDEX 국고채10년,365780,0
KINDEX 미국나스닥100,367380,0
HANARO Fn5G산업,367740,0
KBSTAR Fn5G테크,367760,0
KBSTAR Fn수소경제테마,367770,0
HANARO Fn K-뉴딜디지털플러스,368190,0
KBSTAR Fn K-뉴딜디지털플러스,368200,0
KINDEX Fn K-뉴딜디지털플러스,368470,0
KBSTAR 미국나스닥100,368590,0
KODEX Fn K-뉴딜디지털플러스,368680,0
KINDEX 블룸버그베트남VN30선물레버리지(H),371130,0
KBSTAR 차이나항셍테크,371150,0
TIGER 차이나항셍테크,371160,0
TIGER 글로벌클라우드컴퓨팅INDXX,371450,0
TIGER 차이나전기차SOLACTIVE,371460,0
TIGER 차이나바이오테크SOLACTIVE,371470,0
KINDEX 차이나항셍테크,371870,0
KODEX 차이나항셍테크,372330,0
한컴라이프케어,372910,0
KODEX K-이노베이션액티브,373490,0
ARIRANG 신흥국MSCI인버스(합성 H),373530,0
KOSEF 미국방어배당성장나스닥,373790,0
KBSTAR 글로벌데이터센터리츠나스닥(합성),375270,0
DL이앤씨,375500,0
DL이앤씨우,37550K,0
HANARO 탄소효율그린뉴딜,375760,0
KODEX 탄소효율그린뉴딜,375770,0
ARIRANG 탄소효율그린뉴딜,376250,0
TIGER 탄소효율그린뉴딜,376410,0
디앤디플랫폼리츠,377190,0
TIGER Fn신재생에너지,377990,0
화승알앤에이,378850,0
KBSTAR 미국S&P500,379780,0
KBSTAR 유로스탁스50(H),379790,0
KODEX 미국S&P500TR,379800,0
KODEX 미국나스닥100TR,379810,0
KINDEX Fn5G플러스,380340,0
엔에이치스팩19호,380440,0
TIGER 미국테크TOP10 INDXX,381170,0
TIGER 미국필라델피아반도체나스닥,381180,0
HANARO Fn전기&수소차,381560,0
HANARO Fn친환경에너지,381570,0
케이카,381970,0
F&F,383220,0
LX홀딩스,383800,0
LX홀딩스1우,38380K,0
KODEX K-신재생에너지액티브,385510,0
KODEX K-미래차액티브,385520,0
KBSTAR KIS종합채권(A-이상)액티브,385540,0
KBSTAR KIS단기종합채권(AA-이상)액티브,385550,0
KBSTAR KIS국고채30년Enhanced,385560,0
네비게이터 ESG액티브,385590,0
네비게이터 친환경자동차밸류체인액티브,385600,0
TIMEFOLIO BBIG액티브,385710,0
TIMEFOLIO Kstock액티브,385720,0
TIGER 글로벌BBIG액티브,387270,0
TIGER 퓨처모빌리티액티브,387280,0
KBSTAR Fn컨택트대표,388280,0
KBSTAR 비메모리반도체액티브,388420,0
KODEX 미국반도체MV,390390,0
KODEX 미국스마트모빌리티S&P,390400,0
HANARO 단기채권액티브,390950,0
KINDEX 미국스팩&IPO INDXX,391590,0
KINDEX 미국친환경그린테마INDXX,391600,0
HK 베스트일레븐액티브,391670,0
HK 하이볼액티브,391680,0
KOSEF 릭소글로벌디지털경제MSCI,394340,0
KOSEF 릭소글로벌퓨처모빌리티MSCI,394350,0
TIGER 글로벌자율주행&전기차SOLACTIVE,394660,0
TIGER 글로벌리튬&2차전지SOLACTIVE(합성),394670,0
KODEX Fn웹툰&드라마,395150,0
KODEX Fn시스템반도체,395160,0
KODEX Fn Top10동일가중,395170,0
HANARO Fn K-반도체,395270,0
HANARO Fn K-게임,395280,0
HANARO Fn K-POP&미디어,395290,0
SK리츠,395400,0
ARIRANG ESG가치주액티브,395750,0
ARIRANG ESG성장주액티브,395760,0
TIGER Fn반도체TOP10,396500,0
TIGER 차이나클린에너지SOLACTIVE,396510,0
TIGER 차이나반도체FACTSET,396520,0
KBSTAR 국채선물5년추종인버스,397410,0
KBSTAR 국채선물5년추종,397420,0
SOL 미국S&P500ESG,399110,0
KBSTAR 글로벌클린에너지S&P,399580,0
KODEX 유럽탄소배출권선물ICE(H),400570,0
SOL 유럽탄소배출권선물S&P(H),400580,0
SOL 글로벌탄소배출권선물IHS(합성),400590,0
TIGER Fn메타버스,400970,0
KBSTAR iSelect메타버스,401170,0
KODEX K-메타버스액티브,401470,0
HANARO 글로벌탄소배출권선물ICE(합성),401590,0
HANARO Fn K-메타버스MZ,402460,0
FOCUS 혁신기업액티브,402520,0
KINDEX 미국고배당S&P,402970,0
마이다스 KoreaStock액티브,403790,0
KBSTAR KRX기후변화솔루션,403990,0
TIMEFOLIO 탄소중립액티브,404120,0
KODEX KRX기후변화솔루션,404260,0
HANARO KRX기후변화솔루션,404470,0
TIGER KRX기후변화솔루션,404540,0
SOL KRX기후변화솔루션,404650,0
프레스티지바이오파마,950210,0
신한 레버리지 천연가스 선물 ETN,500053,0
신한 인버스 2X 천연가스 선물 ETN,500054,0
신한 인버스 Russell 2000 ETN,500055,0
신한 레버리지 Russell 2000 ETN,500056,0
신한 인버스 2X Russell 2000 ETN,500057,0
신한 S&P500 VIX S/T 선물 ETN C,500058,0
신한 FnGuide 메타버스 ETN,500059,0
신한 코스피 200 ETN,500060,0
신한 인버스 코스피 200 선물 ETN,500061,0
신한 코스닥 150 ETN,500062,0
신한 인버스 코스닥 150 선물 ETN,500063,0
신한 인버스 은 선물 ETN(H),500007,0
신한 코스피 콘도르 4/10% ETN,500039,0
신한 코스피 콘도르 6/10% ETN,500042,0
신한 코스피 콘도르 4/10% 콜 2204-01 ETN,500043,0
신한 코스피 콘도르 6/10% 콜 2204-01 ETN,500044,0
신한 K200 USD 선물 바이셀 ETN,500001,0
신한 USD K200 선물 바이셀 ETN,500002,0
신한 레버리지 미국달러 선물 ETN,500035,0
신한 인버스 2X 미국달러 선물 ETN,500036,0
신한 코스피 월별 양매도 3% OTM ETN,500046,0
신한 코스피 월별 양매도 5% OTM ETN,500047,0
신한 코스피 월별 양매도 3% 콜 2206-1 ETN,500048,0
신한 코스피 월별 양매도 5% 콜 2206-1 ETN,500049,0
신한 레버리지 다우존스지수 선물 ETN(H),500020,0
신한 인버스 2X 다우존스지수 선물 ETN(H),500028,0
신한 레버리지 S&P500 선물 ETN,500050,0
신한 인버스 2X S&P500 선물 ETN,500051,0
신한 인버스 WTI원유 선물 ETN(H),500003,0
신한 브렌트원유 선물 ETN(H),500004,0
신한 인버스 브렌트원유 선물 ETN(H),500005,0
신한 인버스 금 선물 ETN(H),500006,0
신한 인버스 구리 선물 ETN(H),500008,0
신한 다우존스지수 선물 ETN(H),500009,0
신한 인버스 다우존스지수 선물 ETN(H),500010,0
신한 달러인덱스 선물 ETN(H),500011,0
신한 인버스 달러인덱스 선물 ETN(H),500012,0
신한 옥수수 선물 ETN(H),500013,0
신한 인버스 옥수수 선물 ETN(H),500014,0
신한 WTI원유 선물 ETN(H),500015,0
신한 금 선물 ETN(H),500016,0
신한 은 선물 ETN(H),500017,0
신한 구리 선물 ETN(H),500018,0
신한 레버리지 WTI원유 선물 ETN(H),500019,0
신한 천연가스 선물 ETN(H),500021,0
신한 인버스 천연가스 선물 ETN(H),500022,0
신한 콩 선물 ETN(H),500023,0
신한 인버스 콩 선물 ETN(H),500024,0
신한 인버스 2X WTI원유 선물 ETN(H),500027,0
신한 레버리지 은 선물 ETN(H),500029,0
신한 인버스 2X 은 선물 ETN(H),500030,0
신한 인버스 2X 천연가스 선물 ETN(H),500032,0
신한 레버리지 금 선물 ETN,500037,0
신한 인버스 2X 금 선물 ETN,500038,0
신한 레버리지 구리 선물 ETN,500040,0
신한 인버스 2X 구리 선물 ETN,500041,0
대신 알루미늄 선물 ETN(H),510014,0
대신 밀 선물 ETN(H),510015,0
대신 천연가스 선물 ETN(H),510016,0
대신 2X 철광석 선물 ETN(H),510017,0
대신 WTI원유 선물 ETN(H),510001,0
대신 골드 커버드콜 타겟 5%인컴 ETN(H),510011,0
대신 아연선물 ETN(H),510002,0
대신 니켈선물 ETN(H),510003,0
대신 인버스 아연선물 ETN(H),510004,0
대신 2X 아연선물 ETN(H),510005,0
대신 인버스 니켈선물 ETN(H),510006,0
대신 2X 니켈선물 ETN(H),510007,0
대신 인버스 2X 니켈선물 ETN(H),510010,0
대신 철광석 선물 ETN(H),510008,0
대신 인버스 철광석 선물 ETN(H),510009,0
미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,520030,0
미래에셋 K200 Auto-KO-P 2206-01 ETN,520032,0
미래에셋 레버리지 은 선물 ETN,520033,0
미래에셋 인버스 2X 은 선물 ETN,520034,0
미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,520035,0
미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN,520036,0
미래에셋 코스피200 선물 ETN,520037,0
미래에셋 인버스 코스피200 선물 ETN,520038,0
미래에셋 코스닥150 선물 ETN,520039,0
미래에셋 인버스 코스닥150 선물 ETN,520040,0
미래에셋 코스닥150 Auto-KO-C 2212-01 ETN,520041,0
미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,520042,0
미래에셋 전기전자 Core5 ETN,520004,0
미래에셋 인버스 전기전자 Core5 ETN,520005,0
미래에셋 에너지화학 Core5 ETN,520006,0
미래에셋 인버스 에너지화학 Core5 ETN,520007,0
미래에셋 Q150 Core5 ETN,520013,0
미래에셋 미디어엔터 Core5 ETN,520014,0
미래에셋 인버스 미디어엔터 Core5 ETN,520015,0
미래에셋 코스피 양매도 5% OTM ETN,520026,0
미래에셋 레버리지 원유선물혼합 ETN(H),520009,0
미래에셋 원유선물혼합 ETN(H),520010,0
미래에셋 인버스 원유선물혼합 ETN(H),520011,0
미래에셋 원자재 선물 ETN(H),520003,0
삼성 레버리지 천연가스 선물 ETN B,530068,0
삼성 인버스 2X 천연가스 선물 ETN B,530069,0
삼성 레버리지 나스닥 100 ETN(H),530070,0
삼성 인버스 2X 나스닥 100 ETN(H),530071,0
삼성 S&P500 VIX S/T 선물 ETN(H) C,530072,0
삼성 HSCEI ETN(H),530073,0
삼성 인버스 HSCEI ETN(H),530074,0
삼성 레버리지 HSCEI ETN(H),530075,0
삼성 인버스 2X HSCEI ETN(H),530076,0
삼성 나스닥 100 ETN(H),530077,0
삼성 인버스 나스닥 100 ETN(H),530078,0
삼성 항셍테크 ETN(H),530079,0
삼성 인버스 항셍테크 ETN(H),530080,0
삼성 레버리지 항셍테크 ETN(H),530081,0
삼성 인버스 2X 항셍테크 ETN(H),530082,0
삼성 금 선물 ETN(H),530083,0
삼성 인버스 금 선물 ETN(H),530084,0
삼성 KRX BBIG K-뉴딜 ETN,530085,0
삼성 레버리지 KRX BBIG K-뉴딜 ETN,530086,0
삼성 KRX 2차전지 K-뉴딜 ETN,530087,0
삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,530088,0
삼성 은 선물 ETN(H),530089,0
삼성 인버스 은 선물 ETN(H),530090,0
삼성 코스피 200 ETN,530091,0
삼성 인버스 코스피 200 선물 ETN,530092,0
삼성 코스닥 150 ETN,530093,0
삼성 인버스 코스닥 150 선물 ETN,530094,0
삼성 KRX 금현물 ETN,530067,0
삼성 코스피 풋매도 ETN,530053,0
삼성 코스피 양매도 5% OTM ETN,530060,0
삼성 코스피 풋매도 4% OTM ETN,530066,0
삼성 미국 대형 성장주 ETN(H),530015,0
삼성 미국 대형 가치주 ETN(H),530016,0
삼성 미국 대형 성장주 ETN,530019,0
삼성 미국 대형 가치주 ETN,530020,0
삼성 레버리지 WTI원유 선물 ETN,530031,0
삼성 인버스 2X WTI원유 선물 ETN,530036,0
삼성 레버리지 금 선물 ETN(H),530055,0
삼성 인버스 2X 금 선물 ETN(H),530056,0
삼성 레버리지 은 선물 ETN(H),530061,0
삼성 인버스 2X 은 선물 ETN(H),530062,0
삼성 레버리지 구리 선물 ETN(H),530063,0
삼성 인버스 2X 구리 선물 ETN(H),530064,0
삼성 인버스 China A50 선물 ETN(H),530002,0
삼성 China A50 선물 ETN(H),530014,0
삼성 레버리지 China A50 선물 ETN(H),530023,0
QV iSelect 글로벌 EMP ETN(H),550059,0
QV S&P500 VIX S/T 선물 ETN C,550060,0
QV 인버스 미국 IT TOP5 ETN(H),550061,0
QV 레버리지 금 선물 ETN(H),550062,0
QV 인버스 레버리지 금 선물 ETN(H),550063,0
QV 레버리지 은 선물 ETN(H),550064,0
QV 인버스 레버리지 은 선물 ETN(H),550065,0
QV S&P500 버퍼10% 9월 ETN,550066,0
QV 코스피 200 ETN,550067,0
QV 코스닥 150 ETN,550068,0
QV 코스피 변동성 매칭형 양매도 ETN,550057,0
QV 미국 IT TOP5 ETN(H),550041,0
QV 레버리지 S&P500 ETN,550044,0
QV 인버스 레버리지 S&P500 ETN,550045,0
QV 레버리지 WTI원유 선물 ETN(H),550042,0
QV 인버스 레버리지 WTI원유 선물 ETN(H),550043,0
TRUE 레버리지 천연가스 선물 ETN(H),570045,0
TRUE 인버스 2X 천연가스 선물 ETN(H),570046,0
TRUE FTSE100 ETN,570047,0
TRUE 유로스탁스50 양매도 5% OTM ETN(H),570048,0
TRUE S&P500 양매도 4% OTM ETN(H),570049,0
TRUE S&P500 선물 ETN,570050,0
TRUE 나스닥 100 ETN,570051,0
TRUE 플래티넘 선물 ETN,570052,0
TRUE 인버스 플래티넘 선물 ETN,570053,0
TRUE 레버리지 유로스탁스50 ETN(H) B,570054,0
TRUE 금 선물 ETN,570055,0
TRUE 인버스 금 선물 ETN,570056,0
TRUE 은 선물 ETN,570057,0
TRUE 인버스 은 선물 ETN,570058,0
TRUE 레버리지 금 선물 ETN,570059,0
TRUE 인버스 2X 금 선물 ETN,570060,0
TRUE 레버리지 은 선물 ETN,570061,0
TRUE 인버스 2X 은 선물 ETN,570062,0
TRUE 베트남 VN30 선물 ETN(H),570063,0
TRUE 인버스 베트남 VN30 선물 ETN(H),570064,0
TRUE 레버리지 베트남 VN30 선물 ETN(H),570065,0
TRUE 인버스 2X 베트남 VN30 선물 ETN(H),570066,0
TRUE 코스피 200 ETN,570067,0
TRUE 코스닥 150 ETN,570068,0
TRUE 코스피 양매도 5% OTM ETN,570019,0
TRUE 코스피 커버드콜 ETN B,570020,0
TRUE 코스피 커버드풋 ETN B,570021,0
TRUE 코스피 양매도 3% OTM ETN,570029,0
TRUE 코스피 양매도 ATM ETN,570030,0
TRUE 레버리지 S&P500 선물 ETN(H),570022,0
TRUE 인버스 2X S&P500 선물 ETN(H),570023,0
TRUE 인버스 나스닥 100 ETN,570042,0
TRUE 레버리지 나스닥 100 ETN,570043,0
TRUE 인버스 2X 나스닥 100 ETN,570044,0
TRUE 인버스 유로스탁스50 ETN(H) B,570025,0
TRUE 인버스 2X 유로스탁스50 ETN(H),570027,0
TRUE 유로선물 ETN B,570037,0
TRUE 인버스 유로선물 ETN B,570038,0
TRUE 엔선물 ETN B,570034,0
TRUE 레버리지 엔선물 ETN B,570035,0
TRUE 인버스 엔선물 ETN B,570036,0
TRUE 인버스 HSCEI ETN(H) B,570028,0
TRUE 레버리지 HSCEI ETN(H),570031,0
TRUE 인버스 2X HSCEI ETN(H),570032,0
KB FnGuide 언택트 ETN,580011,0
KB KRX300 ETN,580012,0
KB KRX ESG Eco ETN,580013,0
KB 인버스 2X 나스닥 100 ETN,580014,0
KB 레버리지 나스닥 100 ETN,580015,0
KB 레버리지 S&P 500 선물 ETN(H),580016,0
KB 인버스 2X S&P 500 선물 ETN,580017,0
KB 레버리지 항셍테크 선물 ETN(H),580018,0
KB 인버스 2X 항셍테크 선물 ETN,580019,0
KB 천연가스 선물 ETN(H),580020,0
KB 인버스 천연가스 선물 ETN,580021,0
KB 레버리지 금 선물 ETN(H),580022,0
KB 인버스 2X 금 선물 ETN(H),580023,0
KB 레버리지 KRX BBIG K-뉴딜 ETN,580024,0
KB 레버리지 KRX 2차전지 K-뉴딜 ETN,580025,0
KB 레버리지 은 선물 ETN(H),580026,0
KB 인버스 2X 은 선물 ETN(H),580027,0
KB KOSPI 200 선물 ETN,580028,0
KB 인버스 KOSPI 200 선물 ETN,580029,0
KB KOSDAQ 150 선물 ETN,580030,0
KB 인버스 KOSDAQ150 선물 ETN,580031,0
KB Wise 분할매매 ETN,580010,0
미래에셋 중국 심천 100 ETN,590018,0
메리츠 인플레이션 국채 ETN,610001,0
메리츠 레버리지 인플레이션 국채 ETN,610002,0
메리츠 미국 인플레이션 국채 ETN(H),610003,0
메리츠 미국레버리지 인플레이션국채ETN(H),610004,0
메리츠 레버리지 KRX300 선물 ETN,610005,0
메리츠 인버스 2X KRX300 선물 ETN,610006,0
메리츠 국채30년 ETN,610007,0
메리츠 레버리지 국채30년 ETN,610008,0
메리츠 인버스 국채30년 ETN,610009,0
메리츠 인버스 2X 국채30년 ETN,610010,0
메리츠 금 선물 ETN(H),610011,0
메리츠 레버리지 금 선물 ETN(H),610012,0
메리츠 인버스 2X 금 선물 ETN(H),610013,0
메리츠 은 선물 ETN(H),610014,0
메리츠 인버스 은 선물 ETN(H),610015,0
메리츠 레버리지 은 선물 ETN(H),610016,0
메리츠 인버스 2X 은 선물 ETN(H),610017,0
하나 KRX300 ETN,700002,0
하나 KRX BBIG K-뉴딜 ETN,700003,0
하나 레버리지 KRX BBIG K-뉴딜 ETN,700004,0
하나 코스닥150 선물 ETN,700007,0
하나 인버스 코스닥150 선물 ETN,700008,0
하나 코스피 변동성추세 추종 양매도 ETN,700001,0
엘브이엠씨홀딩스,900140,0
